DATETIME,DATE,TIME,ALUM,CL2,CW_CLR,CW_NTU,CW_PH,CW_WELL_LEVEL,FILT_NTU,F_RIDE,REMARKS,RIVERLEVEL,RW_CLR,RW_FLOW,RW_NTU,RW_PH,RW_PUMP_DUTY,T18ML_FLOW,T18ML_LEVEL,TW_FLOW,TW_PUMP_DUTY
2025-06-29 13:00:00,2025-06-29,13:00,0.05,1.4736585365853658,5.0,0.43,7.3,3.82,0.04,0.01,,3.81,168.0,48.5,18.0,7.0,1.0878048780487806,,,44.7,22.484240687679083
2025-06-29 15:00:00,2025-06-29,15:00,0.05,1.4751219512195122,5.0,0.41,7.3,3.82,0.05,0.01,,3.81,168.0,48.5,18.0,7.0,1.0829268292682928,,,44.6,22.512893982808023
2025-06-29 17:00:00,2025-06-29,17:00,0.05,1.4765853658536585,5.0,0.41,7.3,3.81,0.05,0.01,,3.79,180.0,48.6,20.0,7.0,1.078048780487805,,,44.7,22.541547277936964
2025-06-29 19:00:00,2025-06-29,19:00,0.05,1.4780487804878049,5.0,0.41,7.3,3.82,0.06,0.01,,3.82,385.0,48.7,52.0,7.0,1.0731707317073171,,,44.8,22.570200573065904
2025-06-29 21:00:00,2025-06-29,21:00,0.05,1.4795121951219512,5.0,0.43,7.3,3.82,0.05,0.01,,3.84,350.0,48.8,38.0,7.0,1.0682926829268293,,,44.8,22.598853868194844
2025-06-29 23:00:00,2025-06-29,23:00,0.05,1.4809756097560975,5.0,0.51,7.3,3.83,0.05,0.01,,3.65,300.0,48.3,31.0,7.0,1.0634146341463415,,,44.4,22.627507163323784
2025-06-30 01:00:00,2025-06-30,01:00,0.05,1.4824390243902439,5.0,0.4,7.3,3.83,0.04,0.01,,4.33,459.0,48.4,46.0,7.0,1.0585365853658537,,,44.3,22.656160458452725
2025-06-30 03:00:00,2025-06-30,03:00,0.05,1.4839024390243902,5.0,0.42,7.3,3.83,0.04,0.01,,4.23,571.0,47.8,58.0,7.0,1.053658536585366,,,44.4,22.684813753581665
2025-06-30 05:00:00,2025-06-30,05:00,0.05,1.4853658536585366,5.0,0.44,7.3,3.83,0.05,0.01,,4.22,625.0,47.7,63.0,7.0,1.048780487804878,,,44.2,22.713467048710605
2025-06-30 07:00:00,2025-06-30,07:00,0.05,1.486829268292683,5.0,0.46,7.3,3.82,0.05,0.01,,3.56,20.0,48.5,125.0,7.0,1.0439024390243903,,,44.5,22.74212034383954
2025-06-30 09:00:00,2025-06-30,09:00,0.05,1.4882926829268293,5.0,0.46,7.3,3.8,0.04,0.01,,3.56,20.0,48.5,125.0,7.0,1.0390243902439025,,,44.5,22.770773638968482
2025-06-30 11:00:00,2025-06-30,11:00,0.05,1.4897560975609756,5.0,0.43,7.3,3.8,0.04,0.01,,3.8,21.0,48.6,125.0,7.0,1.0341463414634147,,,44.6,22.799426934097422
2025-06-30 13:00:00,2025-06-30,13:00,0.05,1.491219512195122,5.0,0.41,7.3,3.8,0.04,0.01,,3.82,22.0,48.7,125.0,7.0,1.0292682926829269,,,44.6,22.828080229226362
2025-06-30 15:00:00,2025-06-30,15:00,0.05,1.4926829268292683,5.0,0.41,7.3,3.83,0.04,0.01,,4.2,185.0,49.7,23.0,7.0,1.024390243902439,,,44.9,22.8567335243553
2025-06-30 17:00:00,2025-06-30,17:00,0.05,1.4941463414634146,5.0,0.41,7.3,3.83,0.04,0.01,,4.15,195.0,49.3,24.0,7.0,1.0195121951219512,,,44.8,22.88538681948424
2025-06-30 19:00:00,2025-06-30,19:00,0.05,1.495609756097561,5.0,0.41,7.3,3.83,0.04,0.01,,4.18,230.0,49.5,26.0,7.0,1.0146341463414634,,,44.9,22.91404011461318
2025-06-30 21:00:00,2025-06-30,21:00,0.05,1.4970731707317073,5.0,0.4,7.3,3.83,0.04,0.01,,4.21,270.0,49.8,32.0,7.0,1.0097560975609756,,,44.8,22.94269340974212
2025-06-30 23:00:00,2025-06-30,23:00,0.05,1.4985365853658537,5.0,0.4,7.3,3.83,0.04,0.01,,4.21,393.0,48.8,40.0,7.0,1.0048780487804878,,,44.8,22.97134670487106
2025-07-01 01:00:00,2025-07-01,01:00,0.05,1.5,5.0,0.13,7.3,3.68,0.03,0.01,,4.86,250.0,45.3,20.0,7.0,1.0,,,42.6,23.0
2025-07-01 01:00:00,2025-07-01,01:00,0.05,1.5,5.0,0.5,7.3,3.8,0.08,0.01,,3.62,194.0,48.8,26.0,7.0,1.0,,,44.6,23.0
2025-07-01 03:00:00,2025-07-01,03:00,0.05,1.5,5.0,0.12,7.3,3.75,0.03,0.01,,4.85,180.0,45.1,17.0,7.0,1.0,,,42.7,23.0
2025-07-01 03:00:00,2025-07-01,03:00,0.05,1.5,5.0,0.5,7.3,3.8,0.08,0.01,,3.57,184.0,48.5,24.0,7.0,1.0,,,44.5,23.0
2025-07-01 05:00:00,2025-07-01,05:00,0.05,1.5,5.0,0.5,7.3,3.56,0.08,0.01,,3.54,164.0,48.5,22.0,7.0,1.0,,,44.6,23.0
2025-07-01 05:00:00,2025-07-01,05:00,0.05,1.5,5.0,0.12,7.3,3.81,0.03,0.01,,4.83,180.0,45.3,18.0,7.0,1.0,,,43.1,23.0
2025-07-01 07:00:00,2025-07-01,07:00,0.05,1.7,5.0,0.13,7.3,3.63,0.06,0.01,B/W fil. 2,5.14,307.0,45.0,31.0,7.0,1.0,,,38.6,23.0
2025-07-01 07:00:00,2025-07-01,07:00,0.05,1.65,5.0,0.45,7.3,3.62,0.11,0.01,,4.21,625.0,47.8,62.0,7.0,1.0,,,44.2,23.0
2025-07-01 09:00:00,2025-07-01,09:00,0.05,1.6,5.0,0.14,7.3,3.5,0.03,0.01,,5.07,283.0,45.2,29.0,7.0,1.0,,,42.4,23.0
2025-07-01 09:00:00,2025-07-01,09:00,0.05,1.6,5.0,0.61,7.3,3.81,0.23,0.01,,4.19,570.0,47.8,56.0,7.0,1.0,,,44.4,23.0
2025-07-01 11:00:00,2025-07-01,11:00,0.05,1.6,5.0,0.15,7.3,3.49,0.03,0.01,,4.93,251.0,45.0,26.0,7.0,1.0,,,42.5,23.0
2025-07-01 11:00:00,2025-07-01,11:00,0.05,1.6,5.0,0.59,7.3,3.8,0.27,0.01,,4.18,380.0,47.7,54.0,7.0,1.0,,,44.3,23.0
2025-07-01 13:00:00,2025-07-01,13:00,0.05,1.6,5.0,0.15,7.3,3.51,0.03,0.01,,4.88,250.0,45.0,20.0,7.0,1.0,,,42.5,23.0
2025-07-01 13:00:00,2025-07-01,13:00,0.05,1.6,5.0,0.56,7.3,3.79,0.32,0.01,,4.16,380.0,47.8,51.0,7.0,1.0,,,44.4,23.0
2025-07-01 15:00:00,2025-07-01,15:00,0.05,1.6,5.0,0.14,7.3,3.5,0.03,0.01,B/W filter no. (2.00pm),5.05,250.0,44.0,27.0,7.0,1.0,,,42.0,23.0
2025-07-01 15:00:00,2025-07-01,15:00,0.05,1.6,5.0,0.64,7.3,3.82,0.32,0.01,,4.08,355.0,47.8,37.0,7.0,1.0,,,44.5,23.0
2025-07-01 17:00:00,2025-07-01,17:00,0.05,1.6,5.0,0.67,7.3,3.6,0.32,0.01,,3.8,270.0,48.5,33.0,7.0,1.0,,,44.5,23.0
2025-07-01 17:00:00,2025-07-01,17:00,0.05,1.6,5.0,0.15,7.3,3.46,0.03,0.01,,5.03,180.0,44.2,18.0,7.0,1.0,,,42.0,23.0
2025-07-01 19:00:00,2025-07-01,19:00,0.05,1.6,5.0,0.67,7.3,3.78,0.32,0.01,,3.75,255.0,50.5,32.0,7.0,1.0,,,44.6,23.0
2025-07-01 19:00:00,2025-07-01,19:00,0.05,1.6,5.0,0.15,7.3,3.56,0.03,0.01,,4.96,180.0,43.9,18.0,7.0,1.0,,,42.0,23.0
2025-07-01 21:00:00,2025-07-01,21:00,0.05,1.55,5.0,0.67,7.3,3.84,0.32,0.01,,3.73,231.0,50.7,29.0,7.0,1.0,,,44.6,23.0
2025-07-01 21:00:00,2025-07-01,21:00,0.05,1.5,5.0,0.15,7.3,3.57,0.03,0.01,,4.89,250.0,44.4,25.0,7.0,1.0,,,42.1,23.0
2025-07-01 23:00:00,2025-07-01,23:00,0.05,1.5,5.0,0.65,7.3,3.8,0.25,0.01,,3.68,214.0,48.5,27.0,7.0,1.0,,,44.6,23.0
2025-07-01 23:00:00,2025-07-01,23:00,0.05,1.5,5.0,0.14,7.3,3.61,0.03,0.01,,4.86,230.0,45.4,22.0,7.0,1.0,,,42.8,23.0
2025-07-02 01:00:00,2025-07-02,01:00,0.06,1.3,5.0,1.3599999999999999,7.3,3.78,0.09,0.01,,5.88,231.0,46.5,26.0,7.0,1.0,,,42.8,20.0
2025-07-02 01:00:00,2025-07-02,01:00,0.06,1.3,5.0,0.45,7.3,3.82,0.05,0.01,,3.34,208.0,48.5,20.0,7.0,1.0,,,45.4,20.0
2025-07-02 03:00:00,2025-07-02,03:00,0.06,1.3,5.0,0.45,7.3,3.82,0.05,0.01,,3.35,208.0,48.5,21.0,7.0,1.0,,,45.4,20.0
2025-07-02 03:00:00,2025-07-02,03:00,0.06,1.3,5.0,1.3599999999999999,7.3,3.78,0.1,0.01,,5.8,214.0,46.5,24.0,7.0,1.0,,,42.7,20.0
2025-07-02 05:00:00,2025-07-02,05:00,0.06,1.3,5.0,0.48,7.3,3.82,0.05,0.01,,3.35,208.0,48.5,21.0,7.0,1.0,,,45.3,20.0
2025-07-02 05:00:00,2025-07-02,05:00,0.06,1.3,5.0,1.3599999999999999,7.3,3.78,0.1,0.01,,5.76,180.0,45.6,23.0,7.0,1.0,,,42.7,20.0
2025-07-02 07:00:00,2025-07-02,07:00,0.06,1.4,5.0,1.3599999999999999,7.3,3.78,0.14,0.01,"B/W filter 1,4,6 (8.00am)",6.6,200.0,45.3,24.0,7.0,2.0,,,42.3,24.0
2025-07-02 07:00:00,2025-07-02,07:00,0.06,1.4,5.0,0.48,7.3,3.67,0.08,0.01,,3.52,260.0,48.4,22.0,7.0,2.0,,,44.5,24.0
2025-07-02 09:00:00,2025-07-02,09:00,0.06,1.4,5.0,1.3599999999999999,7.3,3.64,0.06,0.01,,6.52,200.0,45.0,24.0,7.0,2.0,,,42.3,24.0
2025-07-02 09:00:00,2025-07-02,09:00,0.06,1.4,5.0,0.66,7.3,3.78,0.14,0.01,,3.5,260.0,48.5,21.0,7.0,2.0,,,44.6,24.0
2025-07-02 11:00:00,2025-07-02,11:00,0.06,1.4,5.0,0.58,7.3,3.78,0.08,0.01,,3.47,260.0,48.5,21.0,7.0,2.0,,,44.6,24.0
2025-07-02 11:00:00,2025-07-02,11:00,0.06,1.4,5.0,1.3599999999999999,7.3,3.71,0.05,0.01,,6.46,200.0,45.0,25.0,7.0,2.0,,,42.4,24.0
2025-07-02 13:00:00,2025-07-02,13:00,0.06,1.35,5.0,0.48,7.3,3.79,0.07,0.01,,3.45,250.0,48.4,19.0,7.0,2.0,,,44.5,24.0
2025-07-02 13:00:00,2025-07-02,13:00,0.06,1.3,5.0,1.3599999999999999,7.3,3.47,0.05,0.01,,6.36,200.0,45.4,25.0,7.0,2.0,,,46.1,24.0
2025-07-02 15:00:00,2025-07-02,15:00,0.06,1.3,5.0,0.45,7.3,3.82,0.06,0.01,,3.5,325.0,48.2,36.0,7.0,2.0,,,44.9,20.0
2025-07-02 15:00:00,2025-07-02,15:00,0.06,1.3,5.0,1.3599999999999999,7.3,3.49,0.05,0.01,,6.27,270.0,46.2,30.0,7.0,2.0,,,42.6,20.0
2025-07-02 17:00:00,2025-07-02,17:00,0.06,1.3,5.0,0.44,7.3,3.77,0.06,0.01,,3.38,240.0,53.5,25.0,7.0,2.0,,,44.8,20.0
2025-07-02 17:00:00,2025-07-02,17:00,0.06,1.3,5.0,1.3599999999999999,7.3,3.66,0.05,0.01,,6.21,262.0,46.8,27.0,7.0,2.0,,,42.7,20.0
2025-07-02 19:00:00,2025-07-02,19:00,0.06,1.3,5.0,1.3599999999999999,7.3,3.82,0.06,0.01,B/W no.5,6.14,258.0,46.6,25.0,7.0,2.0,,,42.7,20.0
2025-07-02 19:00:00,2025-07-02,19:00,0.06,1.25,5.0,0.44,7.3,3.83,0.06,0.01,,3.37,238.0,52.8,23.0,7.0,2.0,,,45.8,20.0
2025-07-02 21:00:00,2025-07-02,21:00,0.06,1.2,5.0,1.3599999999999999,7.3,3.82,0.07,0.01,,6.07,258.0,47.0,27.0,7.0,2.0,,,42.7,20.0
2025-07-02 21:00:00,2025-07-02,21:00,0.06,1.2,5.0,0.44,7.3,3.82,0.06,0.01,,3.38,225.0,49.7,21.0,7.0,1.5,,,45.7,20.0
2025-07-02 23:00:00,2025-07-02,23:00,0.06,1.2,5.0,1.3599999999999999,7.3,3.8,0.08,0.01,,6.0,258.0,46.3,27.0,7.0,1.0,,,42.8,20.0
2025-07-02 23:00:00,2025-07-02,23:00,0.06,1.45,5.0,0.44,7.3,3.82,0.06,0.01,,3.38,208.0,48.5,20.0,7.0,1.0,,,45.6,20.0
2025-07-03 01:00:00,2025-07-03,01:00,0.06,1.7,5.0,0.15,7.3,3.46,0.06,0.01,,5.98,380.0,46.2,36.0,7.0,1.0,,,42.3,24.0
2025-07-03 01:00:00,2025-07-03,01:00,0.06,1.7,5.0,0.47,7.3,3.8,0.06,0.01,,3.61,201.0,48.5,20.0,7.0,1.0,,,45.2,24.0
2025-07-03 03:00:00,2025-07-03,03:00,0.06,1.7,5.0,0.47,7.3,3.8,0.06,0.01,,3.67,214.0,48.5,21.0,7.0,1.0,,,45.1,24.0
2025-07-03 03:00:00,2025-07-03,03:00,0.06,1.7,5.0,0.15,7.3,3.5,0.06,0.01,,6.32,380.0,45.8,37.0,7.0,1.0,,,42.3,24.0
2025-07-03 05:00:00,2025-07-03,05:00,0.06,1.7,5.0,0.15,7.3,3.54,0.06,0.01,,6.37,380.0,45.8,37.0,7.0,1.0,,,42.3,24.0
2025-07-03 05:00:00,2025-07-03,05:00,0.06,1.65,5.0,0.47,7.3,3.8,0.06,0.01,,3.73,232.0,47.9,24.0,7.0,1.5,,,45.1,24.0
2025-07-03 07:00:00,2025-07-03,07:00,0.06,1.6,5.0,0.17,7.3,3.82,0.16,0.01,,5.96,250.0,46.4,22.0,7.0,2.0,,,42.6,24.0
2025-07-03 07:00:00,2025-07-03,07:00,0.06,1.6,5.0,0.48,7.3,3.79,0.06,0.01,,3.37,200.0,48.6,21.0,7.0,2.0,,,45.6,24.0
2025-07-03 09:00:00,2025-07-03,09:00,0.06,1.6,5.0,0.19,7.3,3.78,0.18,0.01,B/W no. 4?,5.98,265.0,46.1,31.0,7.0,2.0,,,42.6,24.0
2025-07-03 09:00:00,2025-07-03,09:00,0.06,1.6,5.0,0.47,7.3,3.79,0.06,0.01,,3.38,200.0,48.5,20.0,7.0,2.0,,,45.4,24.0
2025-07-03 11:00:00,2025-07-03,11:00,0.06,1.6,5.0,0.18,7.3,3.57,0.03,0.01,,5.96,830.0,44.9,98.0,7.0,2.0,,,42.4,24.0
2025-07-03 11:00:00,2025-07-03,11:00,0.06,1.6,5.0,0.46,7.3,3.79,0.06,0.01,,3.36,200.0,49.3,20.0,7.0,2.0,,,45.3,24.0
2025-07-03 13:00:00,2025-07-03,13:00,0.06,1.6,5.0,0.46,7.3,3.79,0.06,0.01,,3.35,200.0,49.3,19.0,7.0,2.0,,,45.6,24.0
2025-07-03 13:00:00,2025-07-03,13:00,0.06,1.6,5.0,0.18,7.3,3.6,0.03,0.01,,5.92,625.0,44.8,76.0,7.0,2.0,,,42.5,24.0
2025-07-03 15:00:00,2025-07-03,15:00,0.06,1.6,5.0,0.47,7.3,3.82,0.06,0.01,,3.78,195.0,48.9,17.0,7.0,2.0,,,45.5,24.0
2025-07-03 15:00:00,2025-07-03,15:00,0.06,1.6,5.0,0.17,7.3,3.6,0.03,0.01,,5.96,514.0,45.0,66.0,7.0,2.0,,,42.5,24.0
2025-07-03 17:00:00,2025-07-03,17:00,0.06,1.6,5.0,0.17,7.3,3.7,0.03,0.01,,6.04,500.0,45.3,51.0,7.0,2.0,,,42.6,24.0
2025-07-03 17:00:00,2025-07-03,17:00,0.06,1.6,5.0,0.47,7.3,3.82,0.06,0.01,,3.71,197.0,48.8,18.0,7.0,1.5,,,45.5,24.0
2025-07-03 19:00:00,2025-07-03,19:00,0.06,1.6,5.0,0.16,7.3,3.4,0.03,0.01,,6.04,447.0,45.2,45.0,7.0,1.0,,,42.5,24.0
2025-07-03 19:00:00,2025-07-03,19:00,0.06,1.6,5.0,0.48,7.3,3.81,0.06,0.01,,3.71,200.0,48.1,19.0,7.0,1.0,,,45.3,24.0
2025-07-03 21:00:00,2025-07-03,21:00,0.06,1.6,5.0,0.16,7.3,3.46,0.03,0.01,,6.0,410.0,46.7,41.0,7.0,1.0,,,42.5,24.0
2025-07-03 21:00:00,2025-07-03,21:00,0.06,1.65,5.0,0.48,7.3,3.81,0.06,0.01,,3.67,200.0,48.8,18.0,7.0,1.0,,,45.3,24.0
2025-07-03 23:00:00,2025-07-03,23:00,0.06,1.7,5.0,0.21,7.3,3.4,0.1,0.01,B/W filter 5&6 (10.00pm),5.93,380.0,46.2,36.0,7.0,1.0,,,42.0,24.0
2025-07-03 23:00:00,2025-07-03,23:00,0.06,1.6666666666666667,5.0,0.47,7.3,3.81,0.06,0.01,,3.63,198.0,48.7,18.0,7.0,1.3333333333333333,,,45.2,23.666666666666668
2025-07-04 01:00:00,2025-07-04,01:00,0.06,1.6333333333333333,5.0,0.5,7.3,3.78,0.06,0.01,,4.9,491.0,48.5,50.0,7.0,1.6666666666666665,,,45.5,23.333333333333332
2025-07-04 01:00:00,2025-07-04,01:00,0.06,1.6,5.0,0.22,7.3,3.82,0.26,0.01,,7.9,609.0,46.8,62.0,7.0,2.0,,,43.7,23.0
2025-07-04 03:00:00,2025-07-04,03:00,0.06,1.6,5.0,0.47,7.3,3.78,0.06,0.01,,4.95,472.0,48.4,48.0,7.0,2.0,,,45.5,23.0
2025-07-04 03:00:00,2025-07-04,03:00,0.06,1.6,5.0,0.24,7.3,3.78,0.22,0.01,,7.79,611.0,46.8,63.0,7.0,2.0,,,43.6,23.0
2025-07-04 05:00:00,2025-07-04,05:00,0.06,1.6,5.0,0.46,7.3,3.78,0.06,0.01,,5.0,441.0,48.4,45.0,7.0,2.0,,,45.5,22.5
2025-07-04 05:00:00,2025-07-04,05:00,0.06,1.6,5.0,0.28,7.3,3.78,0.28,0.01,,7.63,635.0,46.7,68.0,7.0,2.0,,,43.6,22.0
2025-07-04 07:00:00,2025-07-04,07:00,0.06,1.6,5.0,0.47,7.3,3.75,0.07,0.01,,3.72,260.0,48.8,27.0,7.0,2.0,,,44.5,22.5
2025-07-04 07:00:00,2025-07-04,07:00,0.06,1.6,5.0,0.19,7.3,3.78,0.29,0.01,B/W filter no.2&3 (5.45am),7.49,1145.0,47.8,125.0,7.0,2.0,,,43.8,23.0
2025-07-04 09:00:00,2025-07-04,09:00,0.06,1.6,5.0,1.3,7.3,3.77,0.32,0.01,,7.63,1145.0,47.9,125.0,7.0,2.0,,,43.9,23.0
2025-07-04 09:00:00,2025-07-04,09:00,0.06,1.6,5.0,0.47,7.3,3.75,0.07,0.01,,3.73,350.0,48.4,39.0,7.0,2.0,,,44.6,23.0
2025-07-04 11:00:00,2025-07-04,11:00,0.06,1.6,5.0,0.62,7.3,3.79,0.23,0.01,,7.71,1055.0,47.2,125.0,7.0,2.0,,,42.9,23.0
2025-07-04 11:00:00,2025-07-04,11:00,0.06,1.6,5.0,0.47,7.3,3.78,0.07,0.01,,3.74,350.0,48.4,39.0,7.0,2.0,,,44.8,23.0
2025-07-04 13:00:00,2025-07-04,13:00,0.06,1.6,5.0,0.6,7.3,3.76,0.07,0.01,,3.76,700.0,48.5,112.0,7.0,2.0,,,44.8,23.0
2025-07-04 13:00:00,2025-07-04,13:00,0.06,1.6,5.0,0.29,7.3,3.79,0.28,0.01,,7.76,850.0,47.1,107.0,7.0,2.0,,,42.9,23.0
2025-07-04 15:00:00,2025-07-04,15:00,0.06,1.6,5.0,0.58,7.3,3.81,0.07,0.01,,5.17,670.0,50.0,96.0,7.0,2.0,,,45.1,23.0
2025-07-04 15:00:00,2025-07-04,15:00,0.06,1.6,5.0,0.23,7.3,3.82,0.3,0.01,B/W no.5,7.76,781.0,47.1,89.0,7.0,2.0,,,43.6,23.0
2025-07-04 17:00:00,2025-07-04,17:00,0.06,1.6,5.0,0.22,7.3,3.81,0.26,0.01,,7.77,635.0,46.7,68.0,7.0,2.0,,,43.7,23.0
2025-07-04 17:00:00,2025-07-04,17:00,0.06,1.6,5.0,0.51,7.3,3.75,0.06,0.01,,5.09,551.0,52.1,70.0,7.0,2.0,,,45.4,23.0
2025-07-04 19:00:00,2025-07-04,19:00,0.06,1.6,5.0,0.21,7.3,3.82,0.28,0.01,,7.72,611.0,47.2,63.0,7.0,2.0,,,43.7,23.0
2025-07-04 19:00:00,2025-07-04,19:00,0.06,1.6,5.0,0.51,7.3,3.8,0.06,0.01,,4.95,535.0,48.8,67.0,7.0,2.0,,,45.5,23.0
2025-07-04 21:00:00,2025-07-04,21:00,0.06,1.6,5.0,0.21,7.3,3.82,0.25,0.01,,7.68,609.0,47.0,62.0,7.0,2.0,,,43.6,23.0
2025-07-04 21:00:00,2025-07-04,21:00,0.06,1.6,5.0,0.5,7.3,3.81,0.06,0.01,,4.87,480.0,48.1,59.0,7.0,2.0,,,45.7,23.0
2025-07-04 23:00:00,2025-07-04,23:00,0.06,1.6,5.0,0.21,7.3,3.82,0.24,0.01,,8.0,598.0,46.9,60.0,7.0,2.0,,,43.6,23.0
2025-07-04 23:00:00,2025-07-04,23:00,0.06,1.592,5.0,0.5,7.3,3.81,0.06,0.01,,4.82,510.0,48.5,54.0,7.0,1.9866666666666666,,,45.6,23.0
2025-07-05 01:00:00,2025-07-05,01:00,0.06,1.584,5.0,0.5,7.3,3.8,0.07,0.01,,4.68,380.0,48.4,40.0,7.0,1.9733333333333334,,,45.3,23.0
2025-07-05 03:00:00,2025-07-05,03:00,0.06,1.576,5.0,0.49,7.3,3.8,0.07,0.01,,4.57,347.0,48.4,37.0,7.0,1.96,,,45.3,23.0
2025-07-05 05:00:00,2025-07-05,05:00,0.06,1.568,5.0,0.49,7.3,3.8,0.07,0.01,,4.51,312.0,48.4,30.0,7.0,1.9466666666666668,,,45.3,23.0
2025-07-05 07:00:00,2025-07-05,07:00,0.06,1.56,5.0,0.47,7.3,3.75,0.06,0.01,,5.02,380.0,48.3,40.0,7.0,1.9333333333333333,,,45.6,23.0
2025-07-05 09:00:00,2025-07-05,09:00,0.06,1.552,5.0,0.47,7.3,3.81,0.06,0.01,,5.03,380.0,48.4,40.0,7.0,1.92,,,45.6,23.0
2025-07-05 11:00:00,2025-07-05,11:00,0.06,1.544,5.0,0.47,7.3,3.81,0.07,0.01,,5.06,400.0,48.5,44.0,7.0,1.9066666666666667,,,45.5,23.0
2025-07-05 13:00:00,2025-07-05,13:00,0.06,1.536,5.0,0.51,7.3,3.79,0.08,0.01,,5.1,400.0,48.6,46.0,7.0,1.8933333333333333,,,45.6,23.0
2025-07-05 15:00:00,2025-07-05,15:00,0.06,1.528,5.0,0.52,7.3,3.82,0.09,0.01,,4.99,385.0,49.0,45.0,7.0,1.88,,,45.2,23.0
2025-07-05 17:00:00,2025-07-05,17:00,0.06,1.52,5.0,0.54,7.3,3.83,0.07,0.01,,4.93,385.0,48.9,49.0,7.0,1.8666666666666667,,,45.3,23.0
2025-07-05 19:00:00,2025-07-05,19:00,0.06,1.512,5.0,0.52,7.3,3.82,0.06,0.01,,4.88,410.0,48.8,53.0,7.0,1.8533333333333333,,,45.1,23.0
2025-07-05 21:00:00,2025-07-05,21:00,0.06,1.504,5.0,0.51,7.3,3.82,0.06,0.01,,4.89,405.0,48.7,51.0,7.0,1.84,,,45.4,23.0
2025-07-05 23:00:00,2025-07-05,23:00,0.06,1.496,5.0,0.51,7.3,3.82,0.06,0.01,,4.81,428.0,48.5,48.0,7.0,1.8266666666666667,,,45.4,23.0
2025-07-06 01:00:00,2025-07-06,01:00,0.06,1.488,5.0,0.5,7.3,3.81,0.04,0.01,,3.87,284.0,48.7,24.0,7.0,1.8133333333333332,,,45.0,23.0
2025-07-06 03:00:00,2025-07-06,03:00,0.06,1.48,5.0,0.49,7.3,3.81,0.04,0.01,,3.84,284.0,48.8,24.0,7.0,1.8,,,45.1,23.0
2025-07-06 05:00:00,2025-07-06,05:00,0.06,1.472,5.0,0.49,7.3,3.81,0.04,0.01,,3.82,241.0,48.8,22.0,7.0,1.7866666666666666,,,45.2,23.0
2025-07-06 07:00:00,2025-07-06,07:00,0.06,1.464,5.0,0.49,7.3,3.81,0.07,0.01,,4.5,312.0,48.4,29.0,7.0,1.7733333333333334,,,45.2,23.0
2025-07-06 09:00:00,2025-07-06,09:00,0.06,1.456,5.0,0.49,7.3,3.82,0.07,0.01,,4.52,311.0,48.4,27.0,7.0,1.76,,,45.2,23.0
2025-07-06 11:00:00,2025-07-06,11:00,0.06,1.448,5.0,0.49,7.3,3.81,0.07,0.01,,4.5,312.0,48.3,28.0,7.0,1.7466666666666666,,,45.4,23.0
2025-07-06 13:00:00,2025-07-06,13:00,0.06,1.44,5.0,0.52,7.3,3.51,0.07,0.01,,4.5,312.0,48.4,28.0,7.0,1.7333333333333334,,,45.1,23.0
2025-07-06 15:00:00,2025-07-06,15:00,0.06,1.432,5.0,0.64,7.3,3.68,0.12,0.01,,4.04,310.0,50.8,27.0,7.0,1.72,,,45.3,23.0
2025-07-06 17:00:00,2025-07-06,17:00,0.06,1.424,5.0,0.63,7.3,3.76,0.09,0.01,,3.99,310.0,50.5,27.0,7.0,1.7066666666666666,,,45.4,23.0
2025-07-06 19:00:00,2025-07-06,19:00,0.06,1.416,5.0,0.54,7.3,3.83,0.05,0.01,,3.96,312.0,50.2,28.0,7.0,1.6933333333333334,,,45.3,23.0
2025-07-06 21:00:00,2025-07-06,21:00,0.06,1.408,5.0,0.53,7.3,3.71,0.04,0.01,,3.93,305.0,49.9,26.0,7.0,1.68,,,45.1,23.0
2025-07-06 23:00:00,2025-07-06,23:00,0.06,1.4000000000000001,5.0,0.52,7.3,3.81,0.04,0.01,,3.89,305.0,48.5,26.0,7.0,1.6666666666666665,,,45.2,23.0
2025-07-07 01:00:00,2025-07-07,01:00,0.06,1.3920000000000001,5.0,0.5,7.3,3.81,0.04,0.01,,3.82,238.0,49.3,19.0,7.0,1.6533333333333333,,,45.3,23.0
2025-07-07 03:00:00,2025-07-07,03:00,0.06,1.3840000000000001,5.0,0.49,7.3,3.81,0.04,0.01,,3.84,216.0,49.8,17.0,7.0,1.64,,,45.4,23.0
2025-07-07 05:00:00,2025-07-07,05:00,0.06,1.3760000000000001,5.0,0.49,7.3,3.8,0.04,0.01,,3.86,216.0,49.2,17.0,7.0,1.6266666666666667,,,45.6,23.0
2025-07-07 07:00:00,2025-07-07,07:00,0.06,1.368,5.0,0.5,7.3,3.81,0.04,0.01,,3.82,241.0,49.6,22.0,7.0,1.6133333333333333,,,45.0,23.0
2025-07-07 09:00:00,2025-07-07,09:00,0.06,1.36,5.0,0.49,7.3,3.84,0.04,0.01,,3.81,240.0,49.5,20.0,7.0,1.6,,,45.4,23.0
2025-07-07 11:00:00,2025-07-07,11:00,0.06,1.352,5.0,0.49,7.3,3.83,0.04,0.01,,3.82,238.0,50.3,19.0,7.0,1.5866666666666667,,,45.6,23.0
2025-07-07 13:00:00,2025-07-07,13:00,0.06,1.344,5.0,0.53,7.3,3.82,0.04,0.01,,3.84,235.0,50.0,18.0,7.0,1.5733333333333333,,,45.5,23.0
